Ders Adı,Sınıf,Kazanım Kodu,Ünite/Konu/Kazanım/Alt Kazanım
Coğrafya,12,12.3.1.11,Ülkeler arasında sorun oluşturan mekânsal unsurları günümüz çatışma alanlarıyla ilişkilendirir.
Coğrafya,12,12.4,ÇEVRE VE TOPLUM
Coğrafya,12,12.4.1,Çevre ve Toplum
Coğrafya,12,12.4.1.1,Doğal çevrenin sınırlılığını açıklar.
Coğrafya,12,12.4.1.2,Farklı gelişmişlik düzeyine sahip ülkelerin çevre sorunlarının önlenmesine yönelik politika ve uygulamalarını karşılaştırır.
Coğrafya,12,12.4.1.3,Çevresel örgüt ve anlaşmaların çevre yönetimi ve korunmasına etkilerini açıklar.
Coğrafya,12,12.4.1.4,Ortak doğal ve kültürel mirasa yönelik tehditleri açıklar.
Coğrafya,21,21.1,DOĞAL SİSTEMLER (9.SINIF)
Coğrafya,21,21.1.1,Coğrafya Bilimi: İnsan ve Doğa
Coğrafya,21,21.1.1.1,Doğa ve İnsan Etkileşimi
Coğrafya,21,21.1.1.2,Bir Bilim Olarak Coğrafya
Coğrafya,21,21.1.2,Dünya’nın Şekli ve Hareketleri
Coğrafya,21,21.1.2.1,Dünya'nın Şekli ve Sonuçları
Coğrafya,21,21.1.2.2,Dünya'nın Günlük (Eksen) Hareketi ve Sonuçları
Coğrafya,21,21.1.2.3,Dünya'nın Yıllık Hareketi ve Sonuçları
Coğrafya,21,21.1.3,Yer ve Zaman
Coğrafya,21,21.1.3.1,"Coğrafi Koordinat Sistemi / Paralel, Enlem ve Enlem Etkisi"
Coğrafya,21,21.1.3.2,"Coğrafi Koordinat Sistemi / Meridyen, Boylam ve Boylam Etkisi"
Coğrafya,21,21.1.3.3,"Zaman Kavramı (Yerel, Uluslararası ve Ulusal Saat)"
Coğrafya,21,21.1.3.4,"Konum, Türkiye'nin Coğrafi Konumu"
Coğrafya,21,21.1.4,Harita Okuryazarlığı
Coğrafya,21,21.1.4.1,Haritalarda Temel Kavramlar
Coğrafya,21,21.1.4.2,Haritalarda Ölçek
Coğrafya,21,21.1.4.3,Haritacılığın Tarihsel Gelişimi
Coğrafya,21,21.1.4.4,Haritalarda Yer Şekillerinin Gösterimi
Coğrafya,21,21.1.5,Atmosfer ve İklim
Coğrafya,21,21.1.5.1,"Atmosfer, Hava Durumu ve İklim"
Coğrafya,21,21.1.5.2,İklim Elemanları / Sıcaklık
Coğrafya,21,21.1.5.3,İklim Elemanları / Basınç
Coğrafya,21,21.1.5.4,İklim Elemanları / Rüzgarlar
Coğrafya,21,21.1.5.5,İklim Elemanları / Nem
Coğrafya,21,21.1.5.6,İklim Elemanları / Yağış
Coğrafya,21,21.1.5.7,Yeryüzündeki İklim Tipleri
Coğrafya,21,21.1.5.8,Türkiye'de İklim
Coğrafya,21,21.2,BEŞERİ SİSTEMLER (9.SINIF)
Coğrafya,21,21.2.1,Yerleşmeler
Coğrafya,21,21.2.1.1,Yerleşmelerin Yer Seçimi ve Gelişimi
Coğrafya,21,21.2.1.2,Yerleşme Dokuları ve Tipleri
Coğrafya,21,21.2.1.3,Türkiye'de Yerleşme
Coğrafya,21,21.3,KÜRESEL ORTAM: BÖLGELER VE ÜLKELER (9.SINIF)
Coğrafya,21,21.3.1,Bölgeler
Coğrafya,21,21.3.1.1,Bölge ve Bölge Türleri
Coğrafya,21,21.3.1.2,Amaçlarına Göre Bölge Sınırları
Coğrafya,21,21.3.1.3,Bölgelere Göre Ülkeler
Coğrafya,21,21.4,ÇEVRE VE TOPLUM (9.SINIF)
Coğrafya,21,21.4.1,Doğal Çevre ve İnsan
Coğrafya,21,21.4.1.1,Doğal Çevreyi Kullanma Biçimleri
Coğrafya,21,21.4.1.2,Doğal Ortamda İnsan Etkileri
Coğrafya,21,21.5,DOĞAL SİSTEMLER (10.SINIF)
Coğrafya,21,21.5.1,Dünya'nın Yapısı ve Oluşum Süreci
Coğrafya,21,21.5.1.1,Dünya'nın İç Yapısı ve Levha Tektoniği
Coğrafya,21,21.5.1.2,Jeolojik Zamanlar
Coğrafya,21,21.5.1.3,İç Kuvvetler
Coğrafya,21,21.5.1.4,Kayaçlar
Coğrafya,21,21.5.1.5,Türkiye'de İç Kuvvetler
Coğrafya,21,21.5.1.6,Dış Kuvvetler
Coğrafya,21,21.5.1.7,Türkiye'de Dış Kuvvetler
Coğrafya,21,21.5.1.8,Türkiye'de Başlıca Yüzey Şekilleri
Coğrafya,21,21.5.2,Su Kaynakları
Coğrafya,21,21.5.2.1,Dünyada Su Kaynakları
Coğrafya,21,21.5.2.2,Türkiye'de Su Kaynakları
Coğrafya,21,21.5.3,Topraklar
Coğrafya,21,21.5.3.1,Dünyada Topraklar
Coğrafya,21,21.5.3.2,Türkiye'de Topraklar
Coğrafya,21,21.5.4,Bitkiler
Coğrafya,21,21.5.4.1,Dünyada Bitkiler
Coğrafya,21,21.5.4.2,Türkiye'de Bitkiler
Coğrafya,21,21.6,BEŞERİ SİSTEMLER (10.SINIF)
Coğrafya,21,21.6.1,Nüfus
Coğrafya,21,21.6.1.1,Nüfusun Özellikleri ve Önemi
Coğrafya,21,21.6.1.2,Dünya Nüfusunun Tarihsel Süreçteki Değişimi
Coğrafya,21,21.6.1.3,Dünyada Nüfusun Dağılışı
Coğrafya,21,21.6.1.4,Nüfus Piramitleri
Coğrafya,21,21.6.2,Türkiye'de Nüfus
Coğrafya,21,21.6.2.1,Türkiye'de Nüfusun Değişimi
Coğrafya,21,21.6.2.2,Türkiye'de Nüfusun Dağılışı
Coğrafya,21,21.6.2.3,Türkiye'de Nüfusun Yapısal Özellikleri
Coğrafya,21,21.6.3,Göç
Coğrafya,21,21.6.3.1,Göçler ve Göçlerin Nedenleri
Coğrafya,21,21.6.3.2,"Türkiye'de Göçlerin Nedenleri, Sonuçları ve Mekansal Etkileri"
Coğrafya,21,21.6.4,Ekonomik Faaliyetler
Coğrafya,21,21.6.4.1,Ekonomik Faaliyetlerin Temel Özellikleri ve Gelişmişlik
Coğrafya,21,21.7,KÜRESEL ORTAM: BÖLGELER VE ÜLKELER (10.SINIF)
Coğrafya,21,21.7.1,Uluslararası Ulaşım Hatları
Coğrafya,21,21.7.1.1,Uluslararası Ulaşım Hatlarının Genel Özellikleri ve Etkileri
Coğrafya,21,21.8,ÇEVRE VE TOPLUM (10.SINIF)
Coğrafya,21,21.8.1,Afetler
Coğrafya,21,21.8.1.1,Afetlerin Genel Özellikleri
Coğrafya,21,21.8.1.2,Afetlerin Dağılışı ve Afetlerden Korunma Yolları
Coğrafya,21,21.9,DOĞAL SİSTEMLER (11.SINIF)
Coğrafya,21,21.9.1,Ekosistemlerin Özellikleri ve İşleyişi
Coğrafya,21,21.9.1.1,Biyoçeşitlilik
Coğrafya,21,21.9.1.2,Ekosistemler ve Madde Döngüleri
Coğrafya,21,21.9.1.3,Su Ekosistemleri
Coğrafya,21,21.10,BEŞERİ SİSTEMLER (11.SINIF)
Coğrafya,21,21.10.1,Nüfus Politikaları
Coğrafya,21,21.10.1.1,Ülkelerin Nüfus Politikaları
Coğrafya,21,21.10.1.2,Türkiye'de Nüfus Politikaları ve Projeksiyonları
Coğrafya,21,21.10.2,Yerleşmelerin Özellikleri
Coğrafya,21,21.10.2.1,Şehirlerin Fonksiyonları ve Değişimi
Coğrafya,21,21.10.2.2,Şehirlerin Etki Alanları
Coğrafya,21,21.10.2.3,Türkiye'de Şehirler
Coğrafya,21,21.10.2.4,Türkiye'de Kırsal Yerleşmeler
Coğrafya,21,21.10.3,Ekonomik Faaliyetler ve Doğal Kaynaklar
Coğrafya,21,21.10.3.1,"Üretim, Dağıtım ve Tüketimi Etkileyen Faktörler"
Coğrafya,21,21.10.3.2,"Üretim, Dağıtım ve Tüketim Sektörlerinin Ekonomiye Etkileri"
Coğrafya,21,21.10.3.3,Doğal Kaynaklar ve Ekonomi
Coğrafya,21,21.10.4,Türkiye'de Ekonomi
Coğrafya,21,21.10.4.1,Türkiye'nin Ekonomi Politikaları ve Ekonominin Sektörel Dağılımı
Coğrafya,21,21.10.4.2,Türkiye'de Tarım
Coğrafya,21,21.10.4.3,Türkiye'de Hayvancılık
Coğrafya,21,21.10.4.4,Türkiye'de Madenler
Coğrafya,21,21.10.4.5,Türkiye'de Enerji Kaynakları
Coğrafya,21,21.10.4.6,Türkiye'de Sanayi
Coğrafya,21,21.11,KÜRESEL ORTAM: BÖLGELER VE ÜLKELER (11.SINIF)
Coğrafya,21,21.11.1,Kültür Bölgeleri
Coğrafya,21,21.11.1.1,İlk Kültür Merkezleri
Coğrafya,21,21.11.1.2,Kültür Bölgelerinin Oluşumu
Coğrafya,21,21.11.1.3,Türk Kültürü ve Anadolu'nun Kültürel Özellikleri
Coğrafya,21,21.11.2,Küreselleşen Dünya
Coğrafya,21,21.11.2.1,Küresel Ticaret
Coğrafya,21,21.11.2.2,Küresel Turizm
Coğrafya,21,21.11.2.3,Sanayileşme Süreci: Almanya
Coğrafya,21,21.11.2.4,Tarım-Ekonomi İlişkisi
Coğrafya,21,21.11.2.5,Uluslararası Örgütler
Coğrafya,21,21.12,ÇEVRE VE TOPLUM (11.SINIF)
Coğrafya,21,21.12.1,Çevre Sorunları
Coğrafya,21,21.12.1.1,Çevre Sorunları ve Türleri
Coğrafya,21,21.12.1.2,Madenlere ve Enerji Kaynaklarına Ait Kullanımın Çevresel Etkileri
Coğrafya,21,21.12.1.3,Doğal Kaynak  Kullanımının Çevresel Etkileri
Coğrafya,21,21.12.1.4,Arazi Kullanımının Çevresel Etkileri
Coğrafya,21,21.12.1.5,Küresel Çevre Sorunları
Coğrafya,21,21.12.1.6,Doğal Kaynakların Sürdürülebilir Kullanımı
Coğrafya,21,21.13,DOĞAL SİSTEMLER (12.SINIF)
Coğrafya,21,21.13.1,Ekstrem Doğa Olayları
Coğrafya,21,21.13.2,Küresel İklim Değişimi
Coğrafya,21,21.14,BEŞERİ SİSTEMLER (12.SINIF)
Coğrafya,21,21.14.1,Geçmişten Geleceğe Şehir ve Ekonomi
Coğrafya,21,21.14.1.1,Ekonomik Faaliyetlerin Sosyal ve Kültürel Etkileri
Coğrafya,21,21.14.1.2,"Şehirleşme, Sanayi ve Göç İlişkisinin Toplumsal Etkileri"
Coğrafya,21,21.14.1.3,Geleceğin Dünyası
Coğrafya,21,21.14.2,Türkiye'nin İşlevsel Bölgeleri ve Kalkınma Projeleri
Coğrafya,21,21.14.2.1,Türkiye’nin İşlevsel Bölgeleri
Coğrafya,21,21.14.2.2,Türkiye’nin Bölgesel Kalkınma Projeleri
Coğrafya,21,21.14.3,Hizmet Sektörünün Ekonomideki Yeri
Coğrafya,21,21.14.3.1,Hizmet Sektörünün Türkiye Ekonomisine Etkisi
Coğrafya,21,21.14.3.2,Ulaşımı Etkileyen Faktörler
Coğrafya,21,21.14.3.3,Ulaşım Sistemlerinin Yerleşme ve Ekonomik Faaliyetlere Etkileri
Coğrafya,21,21.14.3.4,Türkiye’deki Ulaşım Sistemlerinin Gelişimi
Coğrafya,21,21.14.4,Küresel Ticaret
Coğrafya,21,21.14.4.1,Dünya Ticareti ve Ticaret Bölgeleri
Coğrafya,21,21.14.4.2,Türkiye’deki Ticaret Merkezleri ve Ticari Ürünler
Coğrafya,21,21.14.4.3,Anadolu’nun Ekonomik Güç Simgesi: Tarihî Ticaret Yolları
Coğrafya,21,21.14.4.4,Türkiye’nin Dış Ticareti ve Dünya Pazarlarındaki Yeri
Coğrafya,21,21.14.5,Türkiye Turizmi
Coğrafya,21,21.14.5.1,Türkiye’nin Kültürel Mirası
Coğrafya,21,21.14.5.2,Türkiye’nin Turizm Potansiyeli ve Varlıkları
Coğrafya,21,21.14.5.3,Türkiye’nin Turizm Politikaları
Coğrafya,21,21.14.5.4,Turizmin Türkiye Ekonomisindeki Yeri
Coğrafya,21,21.15,KÜRESEL ORTAM: BÖLGELER VE ÜLKELER (12.SINIF)
Coğrafya,21,21.15.1,Jeopolitik Konum
Coğrafya,21,21.15.1.1,Kıtaların ve Okyanusların Önemindeki Değişimler
Coğrafya,21,21.15.1.2,Ülkelerin Konumunun Küresel ve Bölgesel Etkileri
Coğrafya,21,21.15.1.3,Türkiye’nin Jeopolitik Konumu
Coğrafya,21,21.15.2,Ülkeler Arası Etkileşim
Coğrafya,21,21.15.2.1,Teknolojik Gelişmelerin Kültürel ve Ekonomik Etkileri
Coğrafya,21,21.15.2.2,Gelişmişlik Seviyesinin Belirlenmesinde Etkili Olan Faktörler
Coğrafya,21,21.15.2.3,Ülkelerin Ekonomisinin Gelişmesinde Etkili Olan Faktörler
Coğrafya,21,21.15.2.4,Ülkelerin Bölgesel ve Küresel Ölçekte Doğal Kaynak Potansiyeli
Coğrafya,21,21.15.2.5,Enerji Güzergâhları ve Etkileri
Coğrafya,21,21.15.2.6,Çatışma Bölgeleri
Coğrafya,21,21.16,ÇEVRE VE TOPLUM (12.SINIF)
Coğrafya,21,21.16.1,Çevre Sorunlarının Çözümüne Yönelik Yaklaşımlar
Coğrafya,21,21.16.1.1,Doğal Çevrenin Sınırlılığı
Coğrafya,21,21.16.1.2,Doğal Kaynakların Bilinçsiz Kullanımı ve Çevre Sorunları
Coğrafya,21,21.16.1.3,Çevre Politikaları
Coğrafya,21,21.16.1.4,Ülkelerin Çevre Sorunlarına Yaklaşımları
Coğrafya,21,21.16.1.5,Çevre Sorunlarını Önlemede Bireye Düşen Görevler
Coğrafya,21,21.16.1.6,Çevresel Örgütler
Coğrafya,21,21.16.1.7,Çevre Anlaşmaları ve Etkileri
Coğrafya,21,21.16.1.8,Ortak Doğal ve Kültürel Mirasa Yönelik Tehditler
Felsefe,10,10.1,FELSEFEYİ TANIMA
Felsefe,10,10.1.1,Felsefeyi Tanıma
Felsefe,10,10.1.1.1,Felsefenin anlamını açıklar.
Felsefe,10,10.1.1.2,Felsefi düşüncenin özelliklerini açıklar.
Felsefe,10,10.1.1.3,Felsefenin insan ve toplum hayatı üzerindeki rolünü örneklerle açıklar.
Felsefe,10,10.2,FELSEFE İLE DÜŞÜNME
Felsefe,10,10.2.1,Felsefe ile Düşünme
Felsefe,10,10.2.1.1,Düşünme ve akıl yürütmeye ilişkin kavramları açıklar.
Felsefe,10,10.2.1.2,Düşünme ve akıl yürütmede dili doğru kullanmanın önemini açıklar.
Felsefe,10,10.2.1.3,Bir konuyla ilgili felsefi sorular oluşturur.
Felsefe,10,10.2.1.4,Felsefi bir görüşü veya argümanı sorgular.
Felsefe,10,10.3,FELSEFENİN TEMEL KONULARI VE PROBLEMLERİ
Felsefe,10,10.3.1,Felsefenin Temel Konuları ve Problemleri
Felsefe,10,10.3.1.1,Varlık felsefesinin konusunu ve problemlerini açıklar.
Felsefe,10,10.3.1.2,Bilgi felsefesinin konusunu ve problemlerini açıklar.
Felsefe,10,10.3.1.3,Bilim felsefesinin konusunu ve problemlerini açıklar.
Felsefe,10,10.3.1.4,Ahlak felsefesinin konusunu ve problemlerini açıklar.
Felsefe,10,10.3.1.5,Din felsefesinin konusunu ve sorularını açıklar.
Felsefe,10,10.3.1.6,Siyaset felsefesinin konusunu ve problemlerini açıklar.
Felsefe,10,10.3.1.7,Sanat felsefesinin konusunu ve problemlerini açıklar.
Felsefe,10,10.4,FELSEFİ OKUMA VE YAZMA
Felsefe,10,10.4.1,Felsefi Okuma ve Yazma
Felsefe,10,10.4.1.1,Felsefi bir metni analiz eder.
Felsefe,10,10.4.1.2,Verilen konu hakkında alternatif görüşler geliştirir.
Felsefe,10,10.4.1.3,Bir konu hakkında felsefi bir deneme yazar.
Felsefe,10,10.4.1.4,Felsefi akıl yürütme becerilerini diğer alanlarda kullanır.
Felsefe,11,11.1,MÖ 6. YÜZYIL-MS 2. YÜZYIL FELSEFESİ
Felsefe,11,11.1.1,MÖ 6. Yüzyıl-MS  2. Yüzyıl Felsefesi
Felsefe,11,11.1.1.1,Felsefenin ortaya çıkışını hazırlayan düşünce ortamını açıklar.
Felsefe,11,11.1.1.2,MÖ 6. yüzyıl-MS 2. yüzyıl felsefesinin karakteristik özelliklerini açıklar.
Felsefe,11,11.1.1.3,Örnek felsefi metinlerden hareketle MÖ 6. yüzyıl-MS 2. yüzyıl filozoflarının felsefi görüşlerini analiz eder.
Felsefe,11,11.1.1.4,MÖ 6. yüzyıl-MS 2. yüzyıl felsefesindeki örnek düşünce ve argümanları felsefi açıdan değerlendirir.
Felsefe,11,11.2,MS 2. YÜZYIL-MS 15. YÜZYIL FELSEFESİ
Felsefe,11,11.2.1,MS 2. Yüzyıl-15. Yüzyıl Felsefesi
Felsefe,11,11.2.1.1,MS 2. yüzyıl-MS 15. yüzyıl felsefesini hazırlayan düşünce ortamını açıklar.
Felsefe,11,11.2.1.2,MS 2. yüzyıl-MS 15. yüzyıl felsefesinin karakteristik özelliklerini açıklar.
Felsefe,11,11.2.1.3,Örnek felsefi metinlerden hareketle MS 2. yüzyıl-MS 15. yüzyıl filozoflarının felsefi görüşlerini analiz eder.
Felsefe,11,11.2.1.4,MS 2. yüzyıl-MS 15. yüzyıl felsefesindeki örnek düşünce ve argümanları felsefi açıdan değerlendirir.
Felsefe,11,11.3,15. YÜZYIL-17. YÜZYIL FELSEFESİ
Felsefe,11,11.3.1,15. Yüzyıl-17. Yüzyıl Felsefesi
Felsefe,11,11.3.1.1,15. yüzyıl-17. yüzyıl felsefesini hazırlayan düşünce ortamını açıklar.
Felsefe,11,11.3.1.2,15. yüzyıl-17. yüzyıl felsefesinin karakteristik özelliklerini açıklar.
Felsefe,11,11.3.1.3,Örnek felsefi metinlerden hareketle 15. yüzyıl-17. yüzyıl filozoflarının felsefi görüşlerini analiz eder.
Felsefe,11,11.3.1.4,15. yüzyıl-17. yüzyıl felsefesindeki örnek düşünce ve argümanları felsefi açıdan değerlendirir.
Felsefe,11,11.4,18. YÜZYIL-19. YÜZYIL FELSEFESİ
Felsefe,11,11.4.1,18.Yüzyıl-19.Yüzyıl Felsefesi
Felsefe,11,11.4.1.1,18. yüzyıl -19. yüzyıl felsefesini hazırlayan düşünce ortamını açıklar.
Felsefe,11,11.4.1.2,18. yüzyıl -19. yüzyıl felsefesinin karakteristik özelliklerini açıklar.
Felsefe,11,11.4.1.3,Örnek felsefi metinlerinden hareketle 18. yüzyıl -19. yüzyıl filozoflarının felsefi görüşlerini analiz eder.
Felsefe,11,11.4.1.4,18. yüzyıl -19. yüzyıl felsefesindeki örnek düşünce ve argümanları felsefi açıdan değerlendirir.
Felsefe,11,11.5,20. YÜZYIL FELSEFESİ
Felsefe,11,11.5.1,20. Yüzyıl Felsefesi
Felsefe,11,11.5.1.1,20. yüzyıl felsefesini hazırlayan düşünce ortamını açıklar.
Felsefe,11,11.5.1.2,20. yüzyıl felsefesinin karakteristik özelliklerini açıklar.
Felsefe,11,11.5.1.3,Örnek felsefi metinlerden hareketle 20. yüzyıl filozoflarının felsefi görüşlerini analiz eder.
Felsefe,11,11.5.1.4,20. yüzyıl felsefesi örnek düşünce ve argümanları felsefi açıdan değerlendirir.
Felsefe,11,11.5.1.5,Harita üzerinde 20 ve 21. yüzyıl felsefecilerinin isimlerini ve yaşadıkları coğrafyayı gösterir.
Felsefe,12,12.1,PSiKOLOJİ BİLİMİNİ TANIYALIM
Felsefe,12,12.1.1,Psikoloji Bilimini Tanıyalım
Felsefe,12,12.1.1.1,Psikolojinin konusunu kavrar.
Felsefe,12,12.1.1.2,Psikolojinin bir bilim dalı olma sürecini kavrar.
Felsefe,12,12.1.1.3,Psikolojinin bir bilim olarak ölçütlerini ve amaçlarını kavrar.
Felsefe,12,12.1.1.4,Psikoloji araştırmalarında uygulanan yöntem ve teknikleri tanır.
Felsefe,12,12.1.1.5,"Psikolojinin, etik kurallara uyması gerektiğini kavrar."
Felsefe,12,12.1.1.6,Psikolojinin alt dallarını bilir.
Felsefe,12,12.1.1.7,Psikolojinin iş alanlarını bilir.
Felsefe,12,12.1.1.8,Psikoloji ile diğer bilim dalları arasında ilişki kurar.
Felsefe,12,12.2,PSİKOLOJİNİN TEMEL SÜREÇLERİ
Felsefe,12,12.2.1,Psikolojinin Temel Süreçleri
Felsefe,12,12.2.1.1,Davranışın oluşum sürecini fark eder.
Felsefe,12,12.2.1.2,Psikolojik süreçlerle biyolojik yapı ve süreçler arasında ilişki kurar.
Felsefe,12,12.2.1.3,"Kalıtım ve çevrenin, psikolojik süreçler ve davranışlar üzerindeki etkilerini tartışır."
Felsefe,12,12.2.1.4,Gelişimin yaşam boyu devam ettiğini kavrar.
Felsefe,12,12.2.1.5,Gelişim dönemlerinin temel özelliklerini kavrar.
Felsefe,12,12.2.1.6,"Ergenlik döneminde ortaya çıkan hızlı değişimin, gelişme sürecinin bir parçası olduğunu fark eder."
Felsefe,12,12.2.1.7,Ergenlik dönemi temel özelliklerinin farkına varır.
Felsefe,12,12.2.1.8,Ergenlik dönemini ve bu dönemi etkileyen etkenleri irdeler.
Felsefe,12,12.2.1.9,Duyumun özellikleri ve temel duyum bilgileri ile bilginin başlangıcı arasındaki ilişkiyi görür.
Felsefe,12,12.2.1.10,Uyarılmanın bireyin davranışı üzerindeki etkilerini örneklendirir.
Felsefe,12,12.2.1.11,Duyusal süreçlerde alışma ve duyarlılaşmanın etkilerini anlar.
Felsefe,12,12.2.1.12,Algılamanın uyarıcıları anlamlandırma süreci olduğunu kavrar.
Felsefe,12,12.2.1.13,Algıyı etkileyen etkenleri açıklar.
Felsefe,12,12.2.1.14,Duyum ve algı arasındaki farkı kavrar.
Felsefe,12,12.2.1.15,Güdülenmeyi ortaya çıkaran ve etkileyen etkenleri analiz eder.
Felsefe,12,12.2.1.16,Güdülenmiş davranışı güdülenmemiş davranıştan ayırt eder.
Felsefe,12,12.2.1.17,Kendi potansiyelini gerçekçi olarak değerlendirmenin önemini kavrar.
Felsefe,12,12.2.1.18,Duyguyu tanımlar; duygu türlerini ayırt eder.
Felsefe,12,12.2.1.19,Duyguların davranışlarımıza etkisini fark eder.
Felsefe,12,12.2.1.20,Bilinç ve bilinçaltı kavramlarını ayırt eder.
Felsefe,12,12.2.1.21,Dikkati tanımlar ve dikkat türlerini ayırt eder.
Felsefe,12,12.2.1.22,Bilinçlilik türlerini öğrenir.
Felsefe,12,12.2.1.23,Sosyal psikoloji ile sosyoloji arasındaki farkı ayırt eder.
Felsefe,12,12.2.1.24,Sosyal biliş ve sosyal etki türlerini bilir.
Felsefe,12,12.2.1.25,Davranışı etkileyen sosyal etkenleri analiz eder.
Felsefe,12,12.3,"ÖĞRENME, BELLEK, DÜŞÜNME"
Felsefe,12,12.3.1,"Öğrenme, Bellek, Düşünme"
Felsefe,12,12.3.1.1,Öğrenmeyi örneklendirerek açıklar.
Felsefe,12,12.3.1.2,Öğrenme türlerini kendi öğrenme yaşantısıyla ilişkilendirir.
Felsefe,12,12.3.1.3,Öğrenmeyi etkileyen etkenleri irdeler.
Felsefe,12,12.3.1.4,Öğrenme stratejilerini bilir ve bunlardan yararlanır.
Felsefe,12,12.3.1.5,Hayat boyu öğrenmenin önemini kavrar.
Felsefe,12,12.3.1.6,Bellek türlerini açıklar.
Felsefe,12,12.3.1.7,"Öğrenme (kazanım), bellek (depolama) ve hatırlama (geri çağırma) arasındaki ilişkileri kavrar."
Felsefe,12,12.3.1.8,Düşünmenin yapı taşlarını örneklerle açıklar.
Felsefe,12,12.3.1.9,Dilin düşünmedeki rolünü kavrar.
Felsefe,12,12.3.1.10,Doğru karar vermede irdelemenin önemini tartışır.
Felsefe,12,12.3.1.11,Zekâ kavramını değerlendirir.
Felsefe,12,12.3.1.12,Zekâ türlerini ayırt eder.
Felsefe,12,12.3.1.13,Bireyin yaşamında zekâ ve yaratıcılığın etkisini analiz eder.
Felsefe,12,12.4,RUH SAĞLIĞININ TEMELLERİ
Felsefe,12,12.4.1,Ruh Sağlığının Temelleri
Felsefe,12,12.4.1.1,"Kişilik, kişilik gelişimi ve onu şekillendiren etkenleri tartışır."
Felsefe,12,12.4.1.2,Kişilik konusundaki kuramları tanır.
Felsefe,12,12.4.1.3,Bireysel farklılıkları tanır ve bu farklılıklara saygı duyar.
Felsefe,12,12.4.1.4,Kişiliğin ölçülebilir bir nitelik olduğunu fark eder.
Felsefe,12,12.4.1.5,Stresin nedenlerini örneklendirir.
Felsefe,12,12.4.1.6,Stresin günlük yaşama etkilerini tespit eder.
Felsefe,12,12.4.1.7,Günlük yaşamda kullanılan stresle başa çıkma davranışları ile savunma mekanizmalarını öğrenir.
Felsefe,12,12.4.1.8,Ruh sağlığı kavramını bilir.
